ID NO, Season Year, Player Name, Season Year
11325,Dominique Wilkins*,0.38,1993
11329,Corey Williams,0.333,1993
11342,Walt Williams,0.319,1993
11356,Danny Young,0.324,1993
11359,Mahmoud Abdul-Rauf,0.316,1994
11361,Mark Aguirre,0.398,1994
11362,Danny Ainge,0.328,1994
11367,Eric Anderson,1,1994
11368,Greg Anderson,0.333,1994
11369,Kenny Anderson,0.303,1994
11370,Nick Anderson,0.322,1994
11372,Ron Anderson,0.333,1994
11374,Willie Anderson,0.324,1994
11376,B.J. Armstrong,0.444,1994
11388,Dana Barros,0.381,1994
11392,Tony Bennett,0.36,1994
11394,Rolando Blackman,0.357,1994
11395,Mookie Blaylock,0.334,1994
11402,Walter Bond,0.352,1994
11411,Frank Brickowski,0.5,1994
11413,Scott Brooks,0.377,1994
11415,Dee Brown,0.313,1994
11420,Jud Buechler,0.414,1994
11421,Matt Bullard,0.325,1994
11423,Scott Burrell,0.333,1994
11429,Tony Campbell,0.333,1994
11436,Tom Chambers,0.311,1994
11437,Rex Chapman,0.388,1994
11442,Doug Christie,0.328,1994
11444,Derrick Coleman,0.314,1994
11456,Joe Courtney,0.667,1994
11458,Joe Courtney,0.667,1994
11459,John Crotty,0.458,1994
11462,Dell Curry,0.402,1994
11464,Lloyd Daniels,0.352,1994
11467,Brian Davis,0.333,1994
11469,Hubert Davis,0.402,1994
11471,Johnny Dawkins,0.352,1994
11473,Terry Dehere,0.404,1994
11474,Vinny Del,0.349,1994
11479,Greg Dreiling,1,1994
11480,Clyde Drexler*,0.324,1994
11483,Joe Dumars*,0.388,1994
11486,Blue Edwards,0.358,1994
11489,Kevin Edwards,0.354,1994
11490,Craig Ehlo,0.348,1994
11491,Mario Elie,0.335,1994
11493,Dale Ellis,0.395,1994
11495,LaPhonso Ellis,0.304,1994
11498,Jo Jo,0.471,1994
11505,Alphonso Ford,1,1994
11507,Rick Fox,0.33,1994
11509,Corey Gaines,0.4,1994
11514,Andrew Gaze,0.5,1994
11516,Kendall Gill,0.317,1994
11541,Derek Harper,0.36,1994
11542,Derek Harper,0.352,1994
11543,Derek Harper,0.367,1994
11544,Ron Harper,0.301,1994
11546,Tony Harris,0.333,1994
11549,Hersey Hawkins,0.332,1994
11551,Steve Henson,1,1994
11553,Rod Higgins,0.44,1994
11557,Jeff Hornacek,0.337,1994
11558,Jeff Hornacek,0.313,1994
11559,Jeff Hornacek,0.429,1994
11560,Robert Horry,0.324,1994
11564,Jay Humphries,0.396,1994
11565,Lindsey Hunter,0.333,1994
11575,Keith Jennings,0.371,1994
11576,Chris Jent,0.364,1994
11579,Eddie Johnson,0.393,1994
11587,Reggie Jordan,0.5,1994
11593,Steve Kerr,0.419,1994
11595,Alec Kessler,0.556,1994
11603,Joe Kleine,0.455,1994
11611,Bill Laimbeer,0.333,1994
11614,Tim Legler,0.374,1994
11615,Jim Les,0.444,1994
11616,Fat Lever,0.351,1994
11617,Marcus Liberty,0.357,1994
11619,Marcus Liberty,0.37,1994
11620,Todd Lichti,1,1994
11622,Todd Lichti,1,1994
11624,Brad Lohaus,0.343,1994
11635,Gerald Madkins,0.333,1994
11637,Dan Majerle,0.382,1994
11638,Jeff Malone,0.583,1994
11639,Jeff Malone,0.5,1994
11640,Jeff Malone,0.667,1994
11645,Danny Manning,0.333,1994
11652,Lee Mayberry,0.345,1994
11655,Nate McMillan,0.391,1994
11658,Reggie Miller*,0.421,1994
11659,Chris Mills,0.311,1994
11660,Terry Mills,0.329,1994
11661,Harold Miner,0.667,1994
11667,Chris Morris,0.361,1994
11669,Chris Mullin*,0.364,1994
11670,Eric Murdock,0.411,1994
11675,Tracy Murray,0.459,1994
11684,Ken Norman,0.333,1994
11688,Hakeem Olajuwon*,0.421,1994
11689,Jimmy Oliver,0.406,1994
11699,John Paxson,0.409,1994
11704,Sam Perkins,0.367,1994
11706,Tim Perry,0.365,1994
11707,Chuck Person,0.368,1994
11708,Richard Petruska,0.467,1994
11712,Scottie Pippen*,0.32,1994
11716,Terry Porter,0.39,1994
11717,Brent Price,0.333,1994
11718,Mark Price,0.397,1994
11723,Glen Rice,0.382,1994
11725,Mitch Richmond*,0.407,1994
11726,Isaiah Rider,0.36,1994
11728,Doc Rivers,0.365,1994
11731,David Robinson*,0.345,1994
11732,James Robinson,0.315,1994
11734,Rumeal Robinson,0.4,1994
11735,Rumeal Robinson,0.467,1994
11738,Rodney Rogers,0.38,1994
11743,John Salley,0.667,1994
11749,Detlef Schrempf,0.324,1994
11750,Byron Scott,0.365,1994
11751,Dennis Scott,0.399,1994
11754,Brian Shaw,0.338,1994
11755,Lionel Simmons,0.353,1994
11756,Scott Skiles,0.412,1994
11757,Charles Smith,0.5,1994
11760,Kenny Smith,0.405,1994
11761,LaBradford Smith,0.35,1994
11763,LaBradford Smith,0.35,1994
11765,Steve Smith,0.347,1994
11766,Tony Smith,0.32,1994
11773,Latrell Sprewell,0.361,1994
11774,John Starks,0.335,1994
11777,John Stockton*,0.322,1994
11780,Isiah Thomas*,0.31,1994
11786,Tom Tolbert,0.375,1994
11789,Jeff Turner,0.327,1994
11790,Nick Van,0.338,1994
11793,Rex Walters,0.5,1994
11795,Spud Webb,0.335,1994
11804,Chris Whitney,0.333,1994
11807,Morlon Wiley,0.333,1994
11809,Dominique Wilkins*,0.308,1994
11811,Gerald Wilkins,0.396,1994
11828,Kevin Willis,0.375,1994
11832,David Wingate,0.333,1994
11833,David Wood,0.449,1994
11834,Randy Woods,0.346,1994
11836,Haywoode Workman,0.321,1994
11843,Mahmoud Abdul-Rauf,0.386,1995
11844,Michael Adams,0.358,1995
11846,Danny Ainge,0.364,1995
11850,Kenny Anderson,0.33,1995
11851,Nick Anderson,0.415,1995
11853,Greg Anthony,0.361,1995
11854,B.J. Armstrong,0.427,1995
11855,Darrell Armstrong,0.333,1995
11856,Vincent Askew,0.33,1995
11861,Charles Barkley*,0.338,1995
11862,Dana Barros,0.464,1995
11863,Jon Barry,0.333,1995
11864,John Battle,0.355,1995
11869,David Benoit,0.33,1995
11873,Mookie Blaylock,0.359,1995
11876,Manute Bol,0.6,1995
11877,Walter Bond,0.366,1995
11879,Walter Bond,0.378,1995
11884,Terrell Brandon,0.397,1995
11886,Scott Brooks,0.362,1995
11887,Scott Brooks,0.471,1995
11888,Scott Brooks,0.327,1995
11889,Chucky Brown,0.333,1995
11890,Dee Brown,0.385,1995
11894,Mark Bryant,0.5,1995
11895,Jud Buechler,0.313,1995
11896,Scott Burrell,0.409,1995
11897,Willie Burton,0.385,1995
11898,Mitchell Butler,0.326,1995
11902,Tony Campbell,0.357,1995
11905,Sam Cassell,0.33,1995
11907,Cedric Ceballos,0.397,1995
11909,Rex Chapman,0.314,1995
11910,Calbert Cheaney,0.339,1995
11911,Pete Chilcutt,0.407,1995
11912,Chris Childs,0.328,1995
11920,John Crotty,0.306,1995
11924,Dell Curry,0.427,1995
11931,Hubert Davis,0.455,1995
11933,Johnny Dawkins,0.342,1995
11934,Tony Dawson,0.333,1995
11935,Todd Day,0.39,1995
11937,Vinny Del,0.407,1995
11943,Clyde Drexler*,0.36,1995
11944,Clyde Drexler*,0.363,1995
11945,Clyde Drexler*,0.357,1995
11948,Joe Dumars*,0.305,1995
11950,Tony Dumas,0.301,1995
11952,Ledell Eackles,0.439,1995
11956,Blue Edwards,0.344,1995
11959,Kevin Edwards,0.4,1995
11960,Craig Ehlo,0.381,1995
11964,Mario Elie,0.398,1995
11965,Sean Elliott,0.408,1995
11966,Dale Ellis,0.403,1995
11973,Danny Ferry,0.403,1995
11978,Greg Foster,0.304,1995
11980,Greg Foster,0.304,1995
11981,Rick Fox,0.413,1995
11983,Kevin Gamble,0.398,1995
11987,Matt Geiger,0.4,1995
11989,Kendall Gill,0.368,1995
11996,Harvey Grant,0.308,1995
11998,Jeff Grayer,0.333,1995
11999,A.C. Green,0.339,1995
12000,Tom Gugliotta,0.323,1995
12001,Tom Gugliotta,0.5,1995
12002,Tom Gugliotta,0.311,1995
12003,Tom Gugliotta,0.318,1995
12008,Darrin Hancock,0.333,1995
12009,Anfernee Hardaway,0.349,1995
12010,Tim Hardaway,0.378,1995
12011,Jerome Harmon,1,1995
12012,Derek Harper,0.363,1995
12014,Lucious Harris,0.387,1995
12016,Antonio Harvey,1,1995
12017,Hersey Hawkins,0.44,1995
12018,Steve Henson,0.442,1995
12025,Jeff Hornacek,0.406,1995
12026,Robert Horry,0.379,1995
12027,Allan Houston,0.424,1995
12031,Jay Humphries,0.5,1995
12032,Jay Humphries,0.667,1995
12034,Lindsey Hunter,0.333,1995
12037,Jim Jackson,0.318,1995
12038,Mark Jackson,0.31,1995
12039,Keith Jennings,0.368,1995
12043,Larry Johnson,0.386,1995
12046,Eddie Jones,0.37,1995
12048,Michael Jordan*,0.5,1995
12051,Steve Kerr,0.524,1995
12061,Negele Knight,0.393,1995
12063,Negele Knight,0.393,1995
12064,Jon Koncak,0.333,1995
12066,Toni Kukoc,0.313,1995
12067,Christian Laettner,0.325,1995
12068,Andrew Lang,0.667,1995
12071,Doug Lee,0.389,1995
12072,Tim Legler,0.52,1995
12076,Brad Lohaus,0.406,1995
12077,Grant Long,0.355,1995
12079,Grant Long,0.355,1995
12084,Mark Macon,0.323,1995
12085,Gerald Madkins,0.5,1995
12086,Rick Mahorn,0.333,1995
12087,Dan Majerle,0.363,1995
12088,Jeff Malone,0.393,1995
12090,Moses Malone*,0.5,1995
12092,Sarunas Marciulionis*,0.402,1995
12094,Donyell Marshall,0.302,1995
12098,Jamal Mashburn,0.328,1995
12101,Vernon Maxwell,0.324,1995
12102,Lee Mayberry,0.407,1995
12103,George McCloud,0.382,1995
12106,Derrick McKey,0.36,1995
12107,Aaron McKie,0.393,1995
12108,Nate McMillan,0.342,1995
12109,Darnell Mee,0.333,1995
12110,Anthony Miller,0.4,1995
12112,Reggie Miller*,0.415,1995
12113,Chris Mills,0.392,1995
12114,Terry Mills,0.382,1995
12118,Eric Mobley,1,1995
12120,Chris Morris,0.334,1995
12121,Dwayne Morton,0.36,1995
12122,Alonzo Mourning*,0.324,1995
12123,Chris Mullin*,0.452,1995
12124,Eric Murdock,0.375,1995
12127,Tracy Murray,0.407,1995
12128,Tracy Murray,0.39,1995
12129,Tracy Murray,0.422,1995
12133,Johnny Newman,0.352,1995
12134,Ken Norman,0.344,1995
12141,Doug Overton,0.424,1995
12143,Robert Pack,0.417,1995
12145,Gary Payton*,0.302,1995
12146,Anthony Peeler,0.389,1995
12149,Sam Perkins,0.397,1995
12150,Elliot Perry,0.417,1995
12152,Chuck Person,0.387,1995
12153,Wesley Person,0.436,1995
12155,Bobby Phills,0.345,1995
12156,Eric Piatkowski,0.374,1995
12157,Ricky Pierce,0.329,1995
12159,Scottie Pippen*,0.345,1995
12160,Olden Polynice,1,1995
12161,Terry Porter,0.386,1995
12162,Mark Price,0.407,1995
12165,Kevin Pritchard,0.4,1995
12170,Khalid Reeves,0.392,1995
12171,J.R. Reid,0.5,1995
12172,Glen Rice,0.41,1995
12173,Pooh Richardson,0.357,1995
12174,Mitch Richmond*,0.368,1995
12175,Isaiah Rider,0.351,1995
12177,Doc Rivers,0.354,1995
12178,Doc Rivers,0.6,1995
12179,Doc Rivers,0.344,1995
12180,Fred Roberts,0.364,1995
12181,Clifford Robinson,0.371,1995
12183,Glenn Robinson,0.321,1995
12184,James Robinson,0.341,1995
12187,Rodney Rogers,0.338,1995
12190,Jalen Rose,0.316,1995
12193,Trevor Ruffin,0.384,1995
12196,Danny Schayes,1,1995
12199,Detlef Schrempf,0.514,1995
12200,Byron Scott,0.389,1995
12201,Dennis Scott,0.426,1995
12202,Malik Sealy,0.301,1995
12206,Lionel Simmons,0.375,1995
12208,Scott Skiles,0.421,1995
12211,Chris Smith,0.435,1995
12213,Kenny Smith,0.429,1995
12216,Steve Smith,0.329,1995
12218,Steve Smith,0.334,1995
12219,Tony Smith,0.352,1995
12224,John Starks,0.355,1995
12227,John Stockton*,0.449,1995
12229,Rod Strickland,0.374,1995
12231,Greg Sutton,0.374,1995
12235,Brooks Thompson,0.31,1995
12240,Sedale Threatt,0.379,1995
12245,Henry Turner,0.4,1995
12246,Jeff Turner,0.36,1995
12247,B.J. Tyler,0.314,1995
12248,Nick Van,0.358,1995
12252,Rex Walters,0.362,1995
12256,Spud Webb,0.331,1995
12259,David Wesley,0.429,1995
12264,Morlon Wiley,0.38,1995
12265,Morlon Wiley,0.387,1995
12267,Dominique Wilkins*,0.388,1995
12269,Buck Williams,0.5,1995
12273,John Williams,0.333,1995
12277,Reggie Williams,0.32,1995
12279,Walt Williams,0.348,1995
12286,Joe Wolf,0.333,1995
12287,David Wood,0.341,1995
12289,Haywoode Workman,0.357,1995
12291,Danny Young,0.417,1995
12293,Mahmoud Abdul-Rauf,0.392,1996
12294,Michael Adams,0.341,1996
12296,Cory Alexander,0.394,1996
12297,Jerome Allen,0.303,1996
12298,Derrick Alston,0.333,1996
12302,Kenny Anderson,0.359,1996
12303,Kenny Anderson,0.364,1996
12304,Kenny Anderson,0.357,1996
12305,Nick Anderson,0.391,1996
12307,Willie Anderson,0.305,1996
12309,Greg Anthony,0.332,1996
12310,B.J. Armstrong,0.473,1996
12311,Darrell Armstrong,0.5,1996
12312,Vincent Askew,0.337,1996
12313,Keith Askins,0.418,1996
12319,Dana Barros,0.408,1996
12320,Brent Barry,0.416,1996
12321,Jon Barry,0.473,1996
12328,David Benoit,0.333,1996
12329,Travis Best,0.32,1996
12330,Mookie Blaylock,0.371,1996
12335,Anthony Bowie,0.387,1996
12336,Donnie Boyce,0.5,1996
12341,Terrell Brandon,0.387,1996
12342,Tim Breaux,0.326,1996
12343,Frank Brickowski,0.405,1996
12344,Scott Brooks,0.403,1996
12346,Dee Brown,0.309,1996
12351,Jud Buechler,0.444,1996
12352,Matt Bullard,0.361,1996
12353,Scott Burrell,0.378,1996
12362,Sam Cassell,0.348,1996
12365,Rex Chapman,0.371,1996
12366,Calbert Cheaney,0.338,1996
12367,Pete Chilcutt,0.378,1996
12369,Chris Childs,0.367,1996
12370,Doug Christie,0.434,1996
12371,Doug Christie,0.526,1996
12372,Doug Christie,0.414,1996
12376,Derrick Coleman,0.333,1996
12377,Bimbo Coles,0.346,1996
12378,Bimbo Coles,0.366,1996
12379,Bimbo Coles,0.305,1996
12384,Tyrone Corbin,0.333,1996
12388,Dell Curry,0.404,1996
12389,Michael Curry,0.377,1996
12391,Michael Curry,0.4,1996
12393,Sasha Danilovic,0.436,1996
12395,Antonio Davis,0.5,1996
12397,Hubert Davis,0.476,1996
12398,Mark Davis,0.308,1996
12400,Todd Day,0.331,1996
12402,Todd Day,0.343,1996
12404,Terry Dehere,0.44,1996
12405,Vinny Del,0.38,1996
12407,Dell Demps,0.5,1996
12409,Sherman Douglas,0.364,1996
12411,Sherman Douglas,0.379,1996
12412,Clyde Drexler*,0.332,1996
12415,Joe Dumars*,0.406,1996
12417,Tony Dumas,0.357,1996
12418,Ledell Eackles,0.422,1996
12420,Tyus Edney,0.368,1996
12421,Blue Edwards,0.343,1996
12424,Kevin Edwards,0.404,1996
12425,Craig Ehlo,0.371,1996
12427,Mario Elie,0.323,1996
12428,Sean Elliott,0.411,1996
12429,Dale Ellis,0.412,1996
12436,Danny Ferry,0.394,1996
12437,Michael Finley,0.328,1996
12444,Rick Fox,0.364,1996
12445,Kevin Gamble,0.386,1996
12446,Kevin Gamble,0.418,1996
12453,Matt Geiger,0.375,1996
12454,Kendall Gill,0.329,1996
12455,Kendall Gill,0.315,1996
12456,Kendall Gill,0.36,1996
12461,Anthony Goldwire,0.398,1996
12462,Greg Graham,0.39,1996
12463,Greg Graham,0.5,1996
12464,Greg Graham,0.368,1996
12466,Ron Grandison,0.308,1996
12470,Gary Grant,0.333,1996
12474,Greg Grant,0.333,1996
12475,Harvey Grant,0.313,1996
12478,Tom Gugliotta,0.302,1996
12485,Darrin Hancock,0.333,1996
12486,Anfernee Hardaway,0.314,1996
12487,Tim Hardaway,0.364,1996
12488,Tim Hardaway,0.366,1996
12489,Tim Hardaway,0.361,1996
12490,Derek Harper,0.372,1996
12492,Lucious Harris,0.376,1996
12496,Hersey Hawkins,0.384,1996
12500,Sean Higgins,0.372,1996
12506,Fred Hoiberg,0.333,1996
12507,Jeff Hornacek,0.466,1996
12508,Robert Horry,0.366,1996
12509,Allan Houston,0.427,1996
12510,Byron Houston,0.333,1996
12511,Juwan Howard,0.308,1996
12512,Lindsey Hunter,0.405,1996
12515,Jim Jackson,0.363,1996
12516,Mark Jackson,0.43,1996
12517,Henry James,0.333,1996
12520,Eddie Johnson,0.352,1996
12521,Ervin Johnson,0.333,1996
12522,Kevin Johnson,0.368,1996
12523,Larry Johnson,0.366,1996
12524,Magic Johnson*,0.379,1996
12526,Eddie Jones,0.366,1996
12527,Popeye Jones,0.359,1996
12528,Michael Jordan*,0.427,1996
12531,Shawn Kemp,0.417,1996
12533,Steve Kerr,0.515,1996
12535,Randolph Keys,0.31,1996
12536,Jason Kidd,0.336,1996
12537,Chris King,0.389,1996
12542,Jon Koncak,0.333,1996
12543,Toni Kukoc,0.403,1996
12549,Andrew Lang,0.5,1996
12552,Tim Legler,0.522,1996
12553,Voshon Lenard,0.356,1996
12559,Brad Lohaus,0.418,1996
12560,Brad Lohaus,0.415,1996
12561,Brad Lohaus,0.421,1996
12562,Grant Long,0.36,1996
12564,George Lynch,0.308,1996
12565,Sam Mack,0.4,1996
12567,Mark Macon,0.467,1996
12569,Dan Majerle,0.353,1996
12570,Jeff Malone,0.313,1996
12571,Jeff Malone,0.313,1996
12573,Karl Malone*,0.4,1996
12576,Sarunas Marciulionis*,0.408,1996
12579,Cuonzo Martin,1,1996
12582,Darrick Martin,0.319,1996
12583,Jamal Mashburn,0.343,1996
12588,Vernon Maxwell,0.317,1996
12589,Lee Mayberry,0.397,1996
12590,Bob McCann,0.5,1996
12591,George McCloud,0.379,1996
12592,Clint McDaniel,0.333,1996
12596,Aaron McKie,0.325,1996
12597,Nate McMillan,0.38,1996
12601,Reggie Miller*,0.41,1996
12602,Chris Mills,0.376,1996
12603,Terry Mills,0.396,1996
12607,Eric Mobley,0.5,1996
12609,Eric Mobley,0.5,1996
12611,Tracy Moore,0.433,1996
12612,Chris Morris,0.32,1996
12613,Lawrence Moten,0.327,1996
12615,Chris Mullin*,0.393,1996
12619,Eric Murdock,0.31,1996
12621,Eric Murdock,0.32,1996
12623,Lamond Murray,0.319,1996
12624,Tracy Murray,0.422,1996
12630,Johnny Newman,0.377,1996
12631,Ken Norman,0.393,1996
12633,Shaquille O'Neal*,0.5,1996
12639,Doug Overton,0.308,1996
12642,Billy Owens,0.417,1996
12646,Gary Payton*,0.328,1996
12647,Anthony Peeler,0.413,1996
12652,Sam Perkins,0.355,1996
12653,Elliot Perry,0.407,1996
12654,Tim Perry,0.5,1996
12655,Tim Perry,1,1996
12656,Tim Perry,0.429,1996
12657,Chuck Person,0.41,1996
12658,Wesley Person,0.374,1996
12659,Bobby Phills,0.441,1996
12660,Eric Piatkowski,0.333,1996
12661,Ricky Pierce,0.337,1996
12665,Scottie Pippen*,0.374,1996
12666,Olden Polynice,0.333,1996
12667,Terry Porter,0.314,1996
12668,Brent Price,0.462,1996
12669,Mark Price,0.333,1996
12670,Kevin Pritchard,1,1996
12673,Eldridge Recasner,0.424,1996
12675,Khalid Reeves,0.308,1996
12676,Khalid Reeves,0.306,1996
12677,Khalid Reeves,0.309,1996
12682,Terrence Rencher,0.31,1996
12683,Terrence Rencher,0.31,1996
12685,Shawn Respert,0.344,1996
12687,Glen Rice,0.424,1996
12688,Pooh Richardson,0.384,1996
12689,Mitch Richmond*,0.437,1996
12690,Isaiah Rider,0.371,1996
12692,Doc Rivers,0.343,1996
12696,Clifford Robinson,0.378,1996
12697,David Robinson*,0.333,1996
12698,Glenn Robinson,0.342,1996
12699,James Robinson,0.359,1996
12700,Rumeal Robinson,0.38,1996
12704,Rodney Rogers,0.32,1996
12711,Trevor Ruffin,0.366,1996
12713,Bryon Russell,0.35,1996
12714,Arvydas Sabonis*,0.375,1996
12721,Detlef Schrempf,0.408,1996
12722,Byron Scott,0.335,1996
12723,Dennis Scott,0.425,1996
12725,Rony Seikaly,0.667,1996
12727,Lionel Simmons,0.373,1996
12728,Dickey Simpkins,1,1996
12729,Scott Skiles,0.441,1996
12739,Joe Smith,0.357,1996
12740,Kenny Smith,0.382,1996
12741,Michael Smith,1,1996
12742,Steve Smith,0.331,1996
12743,Tony Smith,0.328,1996
12744,Tony Smith,0.325,1996
12745,Tony Smith,0.333,1996
12752,Latrell Sprewell,0.323,1996
12753,Jerry Stackhouse,0.318,1996
12754,John Starks,0.361,1996
12756,John Stockton*,0.422,1996
12757,Damon Stoudamire,0.395,1996
12758,Rod Strickland,0.342,1996
12760,Bob Sura,0.346,1996
12761,Greg Sutton,0.402,1996
12762,Greg Sutton,0.333,1996
12763,Greg Sutton,0.417,1996
12767,Brooks Thompson,0.391,1996
12771,Sedale Threatt,0.355,1996
12776,Jeff Turner,0.333,1996
12777,Nick Van,0.357,1996
12780,Loy Vaught,0.368,1996
12781,Rasheed Wallace,0.329,1996
12782,Rex Walters,0.333,1996
12784,Rex Walters,0.352,1996
12785,Charlie Ward,0.333,1996
12786,Jamie Watson,0.429,1996
12788,Spud Webb,0.364,1996
12789,Spud Webb,0.316,1996
12790,Spud Webb,0.403,1996
12791,Chris Webber,0.441,1996
12792,Jeff Webster,0.333,1996
12793,Bill Wennington,1,1996
12795,David Wesley,0.426,1996
12799,Chris Whitney,0.432,1996
12801,Buck Williams,0.667,1996
12809,Micheal Williams,0.333,1996
12815,Walt Williams,0.389,1996
12816,Walt Williams,0.341,1996
12817,Walt Williams,0.455,1996
12823,David Wingate,0.441,1996
12824,Dontonio Wingfield,0.302,1996
12828,David Wood,0.323,1996
12829,David Wood,0.333,1996
12831,David Wood,0.322,1996
12833,Haywoode Workman,0.324,1996
12834,Sharone Wright,0.333,1996
12836,Sharone Wright,0.333,1996
12839,Mahmoud Abdul-Rauf,0.382,1997
12841,Rafael Addison,0.4,1997
12842,Cory Alexander,0.373,1997
12843,Jerome Allen,0.323,1997
12844,Jerome Allen,0.39,1997
12846,Ray Allen,0.393,1997
12848,Ashraf Amaya,1,1997
12850,Kenny Anderson,0.361,1997
12851,Nick Anderson,0.353,1997
12852,Shandon Anderson,0.511,1997
12853,Willie Anderson,0.421,1997
12854,Greg Anthony,0.37,1997
12856,Darrell Armstrong,0.304,1997
12861,Keith Askins,0.401,1997
12868,Dana Barros,0.41,1997
12869,Brent Barry,0.324,1997
12870,Jon Barry,0.387,1997
12872,Elmer Bennett,0.333,1997
12873,Elmer Bennett,0.333,1997
12874,Elmer Bennett,0.333,1997
12875,Travis Best,0.368,1997
12876,Mookie Blaylock,0.366,1997
12877,Corie Blount,0.333,1997
12878,Muggsy Bogues,0.417,1997
12880,Melvin Booker,0.324,1997
12881,Melvin Booker,0.5,1997
12882,Melvin Booker,0.314,1997
12889,Terrell Brandon,0.373,1997
12890,Frank Brickowski,0.35,1997
12891,Scott Brooks,0.417,1997
12895,Dee Brown,0.308,1997
12896,Marcus Brown,0.406,1997
12900,Kobe Bryant,0.375,1997
12902,Jud Buechler,0.333,1997
12903,Matt Bullard,0.366,1997
12904,Scott Burrell,0.353,1997
12905,Scott Burrell,0.345,1997
12906,Scott Burrell,0.361,1997
12908,Mitchell Butler,0.308,1997
12917,Chris Carr,0.352,1997
12919,Sam Cassell,0.351,1997
12920,Sam Cassell,0.306,1997
12921,Sam Cassell,0.306,1997
12922,Sam Cassell,0.392,1997
12923,Duane Causwell,0.667,1997
12927,Tom Chambers,0.667,1997
12928,Rex Chapman,0.35,1997
12930,Pete Chilcutt,0.362,1997
12933,Randolph Childress,0.667,1997
12934,Chris Childs,0.387,1997
12935,Doug Christie,0.384,1997
12939,Tyrone Corbin,0.356,1997
12943,John Crotty,0.408,1997
12944,Terry Cummings,0.6,1997
12946,Dell Curry,0.426,1997
12948,Erick Dampier,1,1997
12951,Lloyd Daniels,0.322,1997
12952,Sasha Danilovic,0.36,1997
12953,Sasha Danilovic,0.358,1997
12954,Sasha Danilovic,0.367,1997
12959,Emanual Davis,0.444,1997
12962,Todd Day,0.362,1997
12964,Terry Dehere,0.325,1997
12965,Vinny Del,0.314,1997
12967,Tony Delk,0.464,1997
12970,Aleksandar Djordjevic,0.714,1997
12971,Sherman Douglas,0.333,1997
12972,Greg Dreiling,1,1997
12973,Clyde Drexler*,0.355,1997
12975,Kevin Duckworth,0.75,1997
12977,Joe Dumars*,0.432,1997
12986,Kevin Edwards,0.349,1997
12989,Mario Elie,0.42,1997
12990,Sean Elliott,0.333,1997
12991,Dale Ellis,0.364,1997
12992,LaPhonso Ellis,0.367,1997
12994,Brian Evans,0.5,1997
12996,Jamie Feick,0.357,1997
12997,Jamie Feick,1,1997
12998,Jamie Feick,0.308,1997
